CL_NM,TRRSRT_NM,TRRSRT_ADDR,ORIGIN_CL_NM,ANALS_BEGIN_DE,ANALS_END_DE,AVRG_SCORE_VALUE,CORE_KWRD_CN,CORE_KWRD_CO,AFRM_KWRD_CN,AFRM_KWRD_CO,NEGA_KWRD_CN,NEGA_KWRD_CO
관광호텔,어반아일랜드호텔,제주특별자치도 제주시 삼무로 76,BOOKING,20230101,20230630,60,"위치,이동",2,위치,1,이동,1
관광호텔,어반아일랜드호텔,제주특별자치도 제주시 삼무로 76,GOODCHOICE,20230101,20230630,89,"공항,친절,위치,아침,직원,주차,향수,냄새,신경",9,"공항,친절,위치,아침",4,"직원,주차,향수,냄새,신경",5
관광호텔,어반아일랜드호텔,제주특별자치도 제주시 삼무로 76,YANOLJA,20230101,20230630,88,"친절,가격,공항,제주공항,옷장,신제주,시내,청결,직원",9,"친절,가격,공항,제주공항,옷장,신제주,시내,청결",8,직원,1
관광호텔,엠버시티호텔(구.아이비호텔),제주 제주시 노연로 13,AGODA,20230101,20230630,82,"공항,제주도,일정,청결,검색,사용,비용,하루",8,"공항,제주도,일정,청결",4,"검색,사용,비용,하루",4
관광호텔,엠버시티호텔(구.아이비호텔),제주 제주시 노연로 13,BOOKING,20230101,20230630,75,"위치,교통,청결,식당,가격,소모품,믹스,커피,부탁",9,"위치,교통,청결,식당,가격",5,"소모품,믹스,커피,부탁",4
관광호텔,엠버시티호텔(구.아이비호텔),제주 제주시 노연로 13,GOODCHOICE,20230101,20230630,92,"객실,위치,가족,친절,시설,주차,침대,직원,화장실",9,"객실,위치,가족,친절,시설",5,"주차,침대,직원,화장실",4
관광호텔,엠버호텔,제주특별자치도 제주시 삼무로 12,AGODA,20230101,20230630,83,"조식,공항,위치,객실,친절,직원,냄새,사용",8,"조식,공항,위치,객실,친절",5,"직원,냄새,사용",3
관광호텔,엠버호텔,제주특별자치도 제주시 삼무로 12,BOOKING,20230101,20230630,82,"위치,조식,공항,침대,주차,샤워,사용",7,"위치,조식,공항",3,"침대,주차,샤워,사용",4
관광호텔,엠버호텔,제주특별자치도 제주시 삼무로 12,GOODCHOICE,20230101,20230630,93,"공항,위치,시내,추가,냄새,침대,설명,기준",8,"공항,위치,시내",3,"추가,냄새,침대,설명,기준",5
관광호텔,엠버호텔,제주특별자치도 제주시 삼무로 12,YANOLJA,20230101,20230630,82,"위치,객실,공항,침구,화장실,냄새,욕실,방음",8,"위치,객실,공항,침구",4,"화장실,냄새,욕실,방음",4
일반호텔,오션 스위츠 제주 호텔,제주특별자치도 제주시 탑동해안로 74,AGODA,20230101,20230630,86,"위치,공항,조식,시설,가격,여행,바다,친절,침대",9,"위치,공항,조식,시설,가격,여행,바다,친절",8,침대,1
일반호텔,오션 스위츠 제주 호텔,제주특별자치도 제주시 탑동해안로 74,GOODCHOICE,20230101,20230630,94,"시장,바다,공항,여행,가격,친절,시설,위치,동문,직원",10,"시장,바다,공항,여행,가격,친절,시설,위치",8,"동문,직원",2
일반호텔,오션 스위츠 제주 호텔,제주특별자치도 제주시 탑동해안로 74,YANOLJA,20230101,20230630,87,"공항,바다,위치,시장,시설,객실,전망,동문",8,"공항,바다,위치,시장,시설,객실",6,"전망,동문",2
관광호텔,올레리조트,제주특별자치도 제주시 애월읍 부룡수길 33,AGODA,20230101,20230630,90,"친절,여행,조식,욕조,가족,가격,바다,직원,스파",9,"친절,여행,조식,욕조,가족,가격,바다",7,"직원,스파",2
관광호텔,올레리조트,제주특별자치도 제주시 애월읍 부룡수길 33,GOODCHOICE,20230101,20230630,99,"객실,가족,친절,제주도,여행,조식,직원,사진,청소,화장실",10,"객실,가족,친절,제주도,여행,조식",6,"직원,사진,청소,화장실",4
관광호텔,올레리조트,제주특별자치도 제주시 애월읍 부룡수길 33,YANOLJA,20230101,20230630,95,"친절,여행,인생,청소,이유,동남아,벽지,에어컨",8,"친절,여행,인생",3,"청소,이유,동남아,벽지,에어컨",5
관광호텔,와이리조트 제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,AGODA,20230101,20230630,92,"조식,친절,무료,여행,가족,시설,위치,욕조,직원",9,"조식,친절,무료,여행,가족,시설,위치,욕조",8,직원,1
관광호텔,와이리조트 제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,BOOKING,20230101,20230630,89,"조식,위치,무료,시설,아침,편안,가족,청결,수영장",9,"조식,위치,무료,시설,아침,편안,가족,청결,수영장",9,,0
관광호텔,와이리조트 제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,GOODCHOICE,20230101,20230630,100,"친절,저녁,화순,객실,여행,술자리,해변,직원,와이",9,"친절,저녁,화순,객실,여행,술자리,해변",7,"직원,와이",2
관광호텔,와이리조트 제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,YANOLJA,20230101,20230630,99,"친절,조식,여행,시설,바다,어른,와인,업그레이드,직원",9,"친절,조식,여행,시설,바다,어른,와인,업그레이드",8,직원,1
일반호텔,위드시티 호텔,제주특별자치도 제주시 노연로 34,AGODA,20230101,20230630,87,"가격,위치,공항,친절,버스,직원,샤워실,주차,주차장",9,"가격,위치,공항,친절,버스",5,"직원,샤워실,주차,주차장",4
일반호텔,위드시티 호텔,제주특별자치도 제주시 노연로 34,BOOKING,20230101,20230630,83,"청결,편안,시설,서비스,서울로,침대,카운터,직원,응대,비가",10,"청결,편안,시설,서비스,서울로",5,"침대,카운터,직원,응대,비가",5
일반호텔,위드시티 호텔,제주특별자치도 제주시 노연로 34,GOODCHOICE,20230101,20230630,97,"가격,위치,편의점,상권,주차,방음,에어컨,인지,처음",9,"가격,위치,편의점,상권",4,"주차,방음,에어컨,인지,처음",5
일반호텔,위드시티 호텔,제주특별자치도 제주시 노연로 34,YANOLJA,20230101,20230630,85,"가격,시설,위치,공항,방음,직원,샤워실,주차",8,"가격,시설,위치,공항",4,"방음,직원,샤워실,주차",4
관광호텔,유어스 호텔,제주특별자치도 서귀포시 천제연로178번길 21,GOODCHOICE,20230101,20230630,94,"조식,친절,화장실,침대,주차,주차장,직원,수건",8,"조식,친절",2,"화장실,침대,주차,주차장,직원,수건",6
관광호텔,유어스 호텔,제주특별자치도 서귀포시 천제연로178번길 21,YANOLJA,20230101,20230630,90,"시설,친절,위치,서비스,가격,직원,카운터,추가",8,"시설,친절,위치,서비스,가격",5,"직원,카운터,추가",3
일반호텔,이스턴 호텔 제주,제주특별자치도 서귀포시 서호중로 65,AGODA,20230101,20230630,85,"가격,위치,여행,시설,직원,주차장,주차",7,"가격,위치,여행,시설",4,"직원,주차장,주차",3
일반호텔,이스턴 호텔 제주,제주특별자치도 서귀포시 서호중로 65,GOODCHOICE,20230101,20230630,93,"친절,가격,시설,객실,주차,직원,주차장,타워",8,"친절,가격,시설,객실",4,"주차,직원,주차장,타워",4
일반호텔,이스턴 호텔 제주,제주특별자치도 서귀포시 서호중로 65,YANOLJA,20230101,20230630,94,"무인,편의점,가능,야외,도구,로비,이유,주차장,세안",9,"무인,편의점,가능,야외,도구",5,"로비,이유,주차장,세안",4
관광호텔,제주 골드원 호텔 스위트,제주특별자치도 서귀포시 이어도로 1032,AGODA,20230101,20230630,90,"온수,수영장,조식,객실,위치,친절,여행,직원",8,"온수,수영장,조식,객실,위치,친절,여행",7,직원,1
관광호텔,제주 골드원 호텔 스위트,제주특별자치도 서귀포시 이어도로 1032,BOOKING,20230101,20230630,81,"조식,수영장,객실,서비스,산책로,온수,주말,스테이크,냉방,직원",10,"조식,수영장,객실,서비스,산책로,온수,주말",7,"스테이크,냉방,직원",3
관광호텔,제주 골드원 호텔 스위트,제주특별자치도 서귀포시 이어도로 1032,GOODCHOICE,20230101,20230630,92,"수영장,온수,조식,여행,제주도,객실,바다,욕조",8,"수영장,온수,조식,여행,제주도,객실,바다,욕조",8,,0
관광호텔,제주 골드원 호텔 스위트,제주특별자치도 서귀포시 이어도로 1032,YANOLJA,20230101,20230630,98,"친절,온수,숙박,편안,인피니티,좋은 하루,저녁,직원,스파",9,"친절,온수,숙박,편안,인피니티,좋은 하루,저녁",7,"직원,스파",2
일반호텔,제주 센트럴 시티,제주특별자치도 제주시 노연로 66,AGODA,20230101,20230630,80,"가격,위치,조식,공항,친절,객실,직원,냄새,주차",9,"가격,위치,조식,공항,친절,객실",6,"직원,냄새,주차",3
일반호텔,제주 센트럴 시티,제주특별자치도 제주시 노연로 66,BOOKING,20230101,20230630,67,"위치,접근성,욕조,시내,버스 정류장,교통,욕실,엘리베이터,규모,만원",10,"위치,접근성,욕조,시내,버스 정류장,교통",6,"욕실,엘리베이터,규모,만원",4
일반호텔,제주 센트럴 시티,제주특별자치도 제주시 노연로 66,GOODCHOICE,20230101,20230630,88,"조식,친절,위치,가격,객실,직원,청소,주차",8,"조식,친절,위치,가격,객실",5,"직원,청소,주차",3
일반호텔,제주 센트럴 시티,제주특별자치도 제주시 노연로 66,YANOLJA,20230101,20230630,78,"가격,위치,조식,친절,공항,화장실,방음,냄새",8,"가격,위치,조식,친절,공항",5,"화장실,방음,냄새",3
관광호텔,제주 신라 호텔,제주특별자치도 서귀포시 중문관광로72번길 75,AGODA,20230101,20230630,94,"수영장,친절,서비스,여행,조식,음식,시설,가격,제주도,직원",10,"수영장,친절,서비스,여행,조식,음식,시설,가격,제주도",9,직원,1
관광호텔,제주 신라 호텔,제주특별자치도 서귀포시 중문관광로72번길 75,BOOKING,20230101,20230630,90,"서비스,친절,시설,조식,음식,수영장,객실,사우나,직원,개선",10,"서비스,친절,시설,조식,음식,수영장,객실,사우나",8,"직원,개선",2
관광호텔,제주 신라 호텔,제주특별자치도 서귀포시 중문관광로72번길 75,GOODCHOICE,20230101,20230630,99,"수영장,친절,서비스,조식,짬뽕,여행,제주도,음식,공연,직원",10,"수영장,친절,서비스,조식,짬뽕,여행,제주도,음식,공연",9,직원,1
관광호텔,제주 신라 호텔,제주특별자치도 서귀포시 중문관광로72번길 75,YANOLJA,20230101,20230630,97,"수영장,친절,조식,시설,객실,서비스,직원,화장실,머리카락",9,"수영장,친절,조식,시설,객실,서비스",6,"직원,화장실,머리카락",3
관광호텔,제주 신화월드 랜딩관,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,AGODA,20230101,20230630,90,"친절,여행,시설,가격,가족,부대시설,객실,조식,직원",9,"친절,여행,시설,가격,가족,부대시설,객실,조식",8,직원,1
관광호텔,제주 신화월드 랜딩관,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,BOOKING,20230101,20230630,76,"친절,조식,가격,어르신,식당,시설,침구,편안,직원",9,"친절,조식,가격,어르신,식당,시설,침구,편안",8,직원,1
관광호텔,제주 신화월드 랜딩관,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,GOODCHOICE,20230101,20230630,95,"친절,시설,조식,객실,테마파크,가족,여행,직원",8,"친절,시설,조식,객실,테마파크,가족,여행",7,직원,1
관광호텔,제주 신화월드 랜딩관,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,YANOLJA,20230101,20230630,91,"친절,시설,객실,조식,가격,부대시설,테마파크,직원",8,"친절,시설,객실,조식,가격,부대시설,테마파크",7,직원,1
일반호텔,제주 엠스테이,제주특별자치도 서귀포시 태평로353번길 14,AGODA,20230101,20230630,84,"시장,위치,올레,가격,친절,여행,조식,직원",8,"시장,위치,올레,가격,친절,여행,조식",7,직원,1
일반호텔,제주 엠스테이,제주특별자치도 서귀포시 태평로353번길 14,BOOKING,20230101,20230630,80,"조식,올레,시장,교통,서귀포시,여행,첫날,기분,직원",9,"조식,올레,시장,교통,서귀포시,여행,첫날,기분",8,직원,1
일반호텔,제주 엠스테이,제주특별자치도 서귀포시 태평로353번길 14,GOODCHOICE,20230101,20230630,92,"시장,올레,여행,위치,친절,제주도,주차,주차장,직원",9,"시장,올레,여행,위치,친절,제주도",6,"주차,주차장,직원",3
일반호텔,제주 엠스테이,제주특별자치도 서귀포시 태평로353번길 14,YANOLJA,20230101,20230630,89,"시장,친절,청결,객실,직원,대처,사과,처음,프론트,남자",10,"시장,친절,청결,객실",4,"직원,대처,사과,처음,프론트,남자",6
숙박업 기타,제주 웨스턴 그레이스 호텔,제주특별자치도 서귀포시 김정문화로27번길 9-7,AGODA,20230101,20230630,86,"가격,조식,시설,위치,무료,주차,주차장,커피",8,"가격,조식,시설,위치,무료",5,"주차,주차장,커피",3
숙박업 기타,제주 웨스턴 그레이스 호텔,제주특별자치도 서귀포시 김정문화로27번길 9-7,BOOKING,20230101,20230630,77,"식당,가격,월드컵,경기장,무인,주차,전화,부탁,공간",9,"식당,가격,월드컵,경기장,무인",5,"주차,전화,부탁,공간",4
숙박업 기타,제주 웨스턴 그레이스 호텔,제주특별자치도 서귀포시 김정문화로27번길 9-7,GOODCHOICE,20230101,20230630,92,"시설,객실,가격,위치,편의,여행,주차,주차장",8,"시설,객실,가격,위치,편의,여행",6,"주차,주차장",2
숙박업 기타,제주 웨스턴 그레이스 호텔,제주특별자치도 서귀포시 김정문화로27번길 9-7,YANOLJA,20230101,20230630,84,"조식,여행,객실,친절,서비스,침구,냄새,직원",8,"조식,여행,객실,친절,서비스,침구",6,"냄새,직원",2
관광호텔,제주 일레인 호텔,제주특별자치도 서귀포시 일주서로 660,AGODA,20230101,20230630,84,"침구,친절,조식,숙박,위치,객실,청소,직원",8,"침구,친절,조식,숙박,위치,객실",6,"청소,직원",2
관광호텔,제주 일레인 호텔,제주특별자치도 서귀포시 일주서로 660,BOOKING,20230101,20230630,92,"친절,식사,배달,감동,가격,직원,청소,사용",8,"친절,식사,배달,감동,가격",5,"직원,청소,사용",3
관광호텔,제주 일레인 호텔,제주특별자치도 서귀포시 일주서로 660,GOODCHOICE,20230101,20230630,88,"조식,객실,친절,가격,시설,화장실,직원,침대",8,"조식,객실,친절,가격,시설",5,"화장실,직원,침대",3
관광호텔,제주 일레인 호텔,제주특별자치도 서귀포시 일주서로 660,YANOLJA,20230101,20230630,97,"친절,서비스,조식,여행,기분,침대,소리",7,"친절,서비스,조식,여행,기분",5,"침대,소리",2
숙박업(생활),제주 해바라기 펜션 ,제주특별자치도 서귀포시 표선면 일주동로6285번길 13-12,YANOLJA,20230101,20230630,100,"편안,편의점,별도,온수,대가족,스파,추가,만원,주차",9,"편안,편의점,별도,온수,대가족",5,"스파,추가,만원,주차",4
관광호텔,제주썬 호텔,제주특별자치도 제주시 삼무로 67,AGODA,20230101,20230630,93,"친절,공항,객실,위치,시설,사우나,서비스,직원,청소",9,"친절,공항,객실,위치,시설,사우나,서비스",7,"직원,청소",2
관광호텔,제주썬 호텔,제주특별자치도 제주시 삼무로 67,BOOKING,20230101,20230630,91,"친절,위치,조식,시작,아침,직원,냄새,주차장",8,"친절,위치,조식,시작,아침",5,"직원,냄새,주차장",3
관광호텔,제주썬 호텔,제주특별자치도 제주시 삼무로 67,GOODCHOICE,20230101,20230630,99,"친절,제주도,객실,공항,시설,여행,컨디션,직원",8,"친절,제주도,객실,공항,시설,여행,컨디션",7,직원,1
관광호텔,제주썬 호텔,제주특별자치도 제주시 삼무로 67,YANOLJA,20230101,20230630,97,"친절,객실,서비스,위치,컨디션,사우나,직원,침대",8,"친절,객실,서비스,위치,컨디션,사우나",6,"직원,침대",2
숙박업(생활),중문 리조트,제주특별자치도 서귀포시 색달로 117,AGODA,20230101,20230630,71,"숙박,조식,모기,하루,물림,소굴,매트리스,허리,아픔",9,"숙박,조식",2,"모기,하루,물림,소굴,매트리스,허리,아픔",7
일반호텔,중문 썬라이즈호텔,제주특별자치도 서귀포시 중문관광로 310,AGODA,20230101,20230630,72,"여행,도보,가능,시설,위치,핸드폰,문자,칫솔,치약",9,"여행,도보,가능,시설,위치",5,"핸드폰,문자,칫솔,치약",4
일반호텔,중문 썬라이즈호텔,제주특별자치도 서귀포시 중문관광로 310,BOOKING,20230101,20230630,70,"제공,커피,추가",3,제공,1,"커피,추가",2
일반호텔,중문 썬라이즈호텔,제주특별자치도 서귀포시 중문관광로 310,GOODCHOICE,20230101,20230630,100,"여행,오랫만,무인,친절,문자,시스템,처음,직원,통화,설명",10,"여행,오랫만,무인,친절",4,"문자,시스템,처음,직원,통화,설명",6
일반호텔,중문 썬라이즈호텔,제주특별자치도 서귀포시 중문관광로 310,YANOLJA,20230101,20230630,80,"침구,숙박,위치,국제컨벤션센터,의향,가격,머리카락,샤워기,샤워",9,"침구,숙박,위치,국제컨벤션센터,의향,가격",6,"머리카락,샤워기,샤워",3
관광호텔,카사로마 호텔,제주특별자치도 서귀포시 태평로 347,AGODA,20230101,20230630,91,"위치,조식,시장,수영장,친절,객실,올레,여행,직원",9,"위치,조식,시장,수영장,친절,객실,올레,여행",8,직원,1
관광호텔,카사로마 호텔,제주특별자치도 서귀포시 태평로 347,BOOKING,20230101,20230630,82,"조식,위치,가격,온수,수압,주차,세면대,조절,샤워실",9,"조식,위치,가격,온수,수압",5,"주차,세면대,조절,샤워실",4
관광호텔,카사로마 호텔,제주특별자치도 서귀포시 태평로 347,GOODCHOICE,20230101,20230630,95,"조식,친절,수영장,여행,시설,시장,객실,직원,주차",9,"조식,친절,수영장,여행,시설,시장,객실",7,"직원,주차",2
관광호텔,카사로마 호텔,제주특별자치도 서귀포시 태평로 347,YANOLJA,20230101,20230630,94,"친절,조식,시설,시장,객실,청결,수영장,직원,주차",9,"친절,조식,시설,시장,객실,청결,수영장",7,"직원,주차",2
휴양콘도미니엄업,켄싱턴리조트 서귀포,제주특별자치도 서귀포시 이어도로 684,AGODA,20230101,20230630,88,"친절,가족,여행,객실,시설,위치,직원,모델링,화장실",9,"친절,가족,여행,객실,시설,위치",6,"직원,모델링,화장실",3
휴양콘도미니엄업,켄싱턴리조트 서귀포,제주특별자치도 서귀포시 이어도로 684,BOOKING,20230101,20230630,77,"친절,객실,조식,시설,위치,가족,직원,화장실,침대",9,"친절,객실,조식,시설,위치,가족",6,"직원,화장실,침대",3
휴양콘도미니엄업,켄싱턴리조트 서귀포,제주특별자치도 서귀포시 이어도로 684,GOODCHOICE,20230101,20230630,93,"조식,가족,친절,부모,객실,여행,제주도,직원",8,"조식,가족,친절,부모,객실,여행,제주도",7,직원,1
휴양콘도미니엄업,켄싱턴리조트 서귀포,제주특별자치도 서귀포시 이어도로 684,YANOLJA,20230101,20230630,79,"객실,부모,여행,가족,시설,조식,내부,노후,화장실,사용",10,"객실,부모,여행,가족,시설,조식,내부",7,"노후,화장실,사용",3
숙박업(생활),켄싱턴리조트 제주중문,제주특별자치도 서귀포시 색달동 2822-5,AGODA,20230101,20230630,93,"조식,친절,위치,가족,여행,객실,중문,직원,침대",9,"조식,친절,위치,가족,여행,객실,중문",7,"직원,침대",2
숙박업(생활),켄싱턴리조트 제주중문,제주특별자치도 서귀포시 색달동 2822-5,BOOKING,20230101,20230630,87,"조식,위치,음식,간단,친절,아침,종류,직원,전망",9,"조식,위치,음식,간단,친절,아침,종류",7,"직원,전망",2
숙박업(생활),켄싱턴리조트 제주중문,제주특별자치도 서귀포시 색달동 2822-5,GOODCHOICE,20230101,20230630,96,"객실,조식,위치,아침,부모,중문,수건,침대,모델링",9,"객실,조식,위치,아침,부모,중문",6,"수건,침대,모델링",3
숙박업(생활),켄싱턴리조트 제주중문,제주특별자치도 서귀포시 색달동 2822-5,YANOLJA,20230101,20230630,100,"원룸,크기,조식,고급,시설,뷔페,쇼파,대형,모델링,전망",10,"원룸,크기,조식,고급,시설,뷔페",6,"쇼파,대형,모델링,전망",4
휴양콘도미니엄업,켄싱턴리조트 제주한림,제주특별자치도 제주시 한림읍 귀덕리 3861,AGODA,20230101,20230630,93,"친절,가족,조식,여행,위치,바다,객실,가격,직원",9,"친절,가족,조식,여행,위치,바다,객실,가격",8,직원,1
휴양콘도미니엄업,켄싱턴리조트 제주한림,제주특별자치도 제주시 한림읍 귀덕리 3861,BOOKING,20230101,20230630,91,"친절,조식,가족,시설,위치,가격,거실,직원,노후",9,"친절,조식,가족,시설,위치,가격,거실",7,"직원,노후",2
휴양콘도미니엄업,켄싱턴리조트 제주한림,제주특별자치도 제주시 한림읍 귀덕리 3861,GOODCHOICE,20230101,20230630,100,"객실,조식,가족,위치,맛집,아이들,부대시설,하수구,냄새,바닷가",10,"객실,조식,가족,위치,맛집,아이들,부대시설",7,"하수구,냄새,바닷가",3
휴양콘도미니엄업,켄싱턴리조트 제주한림,제주특별자치도 제주시 한림읍 귀덕리 3861,YANOLJA,20230101,20230630,91,"가족,위치,객실,업그레이드,전망,클린,옛날",7,"가족,위치,객실,업그레이드",4,"전망,클린,옛날",3
숙박업(생활),코델리아s 호텔 앤 리조트,제주특별자치도 서귀포시 성산읍 일주동로 4186,AGODA,20230101,20230630,83,"가격,일출봉,편의점,여행,시설,위치,편안,침대,사용",9,"가격,일출봉,편의점,여행,시설,위치,편안",7,"침대,사용",2
숙박업(생활),코델리아s 호텔 앤 리조트,제주특별자치도 서귀포시 성산읍 일주동로 4186,BOOKING,20230101,20230630,79,"수영장,가격,친절,객실,서비스,직원,바닥,프론트,사람",9,"수영장,가격,친절,객실,서비스",5,"직원,바닥,프론트,사람",4
숙박업(생활),코델리아s 호텔 앤 리조트,제주특별자치도 서귀포시 성산읍 일주동로 4186,GOODCHOICE,20230101,20230630,91,"가격,일출봉,시설,친절,편의점,침대,직원,청소,화장실",9,"가격,일출봉,시설,친절,편의점",5,"침대,직원,청소,화장실",4
숙박업(생활),코델리아s 호텔 앤 리조트,제주특별자치도 서귀포시 성산읍 일주동로 4186,YANOLJA,20230101,20230630,79,"수영장,친절,가격,시설,조식,직원,에어컨,침대",8,"수영장,친절,가격,시설,조식",5,"직원,에어컨,침대",3
일반호텔,코업시티성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,AGODA,20230101,20230630,86,"일출봉,위치,가격,조식,친절,여행,직원,화장실",8,"일출봉,위치,가격,조식,친절,여행",6,"직원,화장실",2
일반호텔,코업시티성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,BOOKING,20230101,20230630,82,"조식,위치,일출봉,친절,시설,아침,청결,직원,조명",9,"조식,위치,일출봉,친절,시설,아침,청결",7,"직원,조명",2
일반호텔,코업시티성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,GOODCHOICE,20230101,20230630,95,"일출봉,바다,객실,여행,가격,위치,우도,화장실",8,"일출봉,바다,객실,여행,가격,위치,우도",7,화장실,1
일반호텔,코업시티성산,제주특별자치도 서귀포시 성산읍 성산등용로 28,YANOLJA,20230101,20230630,87,"일출봉,객실,친절,서비스,컨디션,위치,화장실,세면대,욕실",9,"일출봉,객실,친절,서비스,컨디션,위치",6,"화장실,세면대,욕실",3
관광호텔,탐라스테이,제주특별자치도 제주시 애월읍 애월해안로 881,AGODA,20230101,20230630,88,"가격,위치,객실,시설,여행,한적,내부,전망,잠도",9,"가격,위치,객실,시설,여행,한적,내부",7,"전망,잠도",2
관광호텔,탐라스테이,제주특별자치도 제주시 애월읍 애월해안로 881,GOODCHOICE,20230101,20230630,90,"제주도,탐라,여행,애월,객실,친절,시설,직원",8,"제주도,탐라,여행,애월,객실,친절,시설",7,직원,1
